Exercício: 2021
Período: 6o. bimestre
Escopo: Capitais
Anexo 03 - Demonstrativo da Receita Corrente Líquida
Tabela: Receita Corrente Líquida
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";6666251,34
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";6216272,67
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";4656925,18
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";389013,98
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";334291,48
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";54722,5
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";91047563,92
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";33821087,47
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";18130093,82
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";5568676,89
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";10415,32
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";303658,89
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";20082290,77
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";13131340,76
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";1423077,58
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";13589085,19
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";1442200,1
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";141085,19
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";12005799,9
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";112478670,7
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";112478670,7
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-10>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";112478670,7
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";146028761,77
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";27725076,73
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";1939783,06
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";11975471,88
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";1503738,58
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";7180645,76
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";5125437,45
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";15471496,52
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";4441302,77
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";4366977,73
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";74325,04
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";95087116,57
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";22669564,33
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";30597934,47
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";5257069,77
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";6239,04
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";212002,07
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";18120128,47
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";18224178,42
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";3303769,18
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";29976941,95
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";17719165,19
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";70201,41
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";12187575,35
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";116051819,82
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";116051819,82
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-9>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";116051819,82
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";153398156,7
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";24376451,39
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";1268778,65
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";12305027,3
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";1343235,15
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";6436228,64
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";3023181,65
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";12508643,58
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";7216477,76
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";7161882,02
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";54595,74
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";106496586,65
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";23699311,77
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";29332294,41
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";4364471,01
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";51413,57
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";199585,78
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";20605998,6
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";28243511,51
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";2799997,32
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";28714860,26
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";16640890,38
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";81065,2
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";11992904,68
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";124683296,44
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";124683296,44
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";124683296,44
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";165589917,78
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";26213885,15
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";1366694,02
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";12674993,54
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";2676730,45
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";5865303,22
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";3630163,92
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";11132801,67
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";8407785,77
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";8343047,47
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";64738,3
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";117871787,09
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";28483309,41
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";25056887,63
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";5150969,85
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";9691,84
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";149851,43
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";22595395,88
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";36425681,05
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";1963658,1
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";28296314,71
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";15993254,15
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";93905,08
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";12209155,48
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";137293603,07
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";137293603,07
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-7>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";137293603,07
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-6>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";160301317,42
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-6>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";25486363,22
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-6>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";1258881,45
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-6>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";12411136,04
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-6>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";2506292,87
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-6>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";6349321,00
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-6>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";2960731,86
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-6>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";15543077,76
Prefeitura Municipal de Porto Velho - RO;1100205;RO;539354;"<MR-6>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";2687899,6
