Exercício: 2020
Período: 1o. bimestre
Escopo: Capitais
Anexo 03 - Demonstrativo da Receita Corrente Líquida
Tabela: Receita Corrente Líquida
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";16342284,8
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";19063322,83
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";15128465,78
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";27893720,44
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";11077529,57
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";9442030,09
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";1635499,48
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";3619944,77
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";260593450,19
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";60533702,23
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";73587844,14
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";15130945,4
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";1555,56
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";636533,68
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";46403014,39
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";64299854,79
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";9711508,43
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";42905589,85
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";12191701,18
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";735772,6
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";29978116,07
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";453949040,22
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";453949040,22
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-10>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";453949040,22
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";552118560,64
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";216835168,8
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";42792192,54
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";97417479,12
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";18721530,65
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";20553932,43
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";37350034,06
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";26989856,15
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";13036565,72
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";10279536,98
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";2757028,74
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Receita Industrial";"siconfi-cor_RREO3ReceitaIndustrial";125,57
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";13339635,05
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";272115866,36
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";77684458,91
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";54749237,52
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";22224599,65
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";2531,22
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";623285,61
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";48004386,32
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";68827367,13
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";9801342,99
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";43793073,33
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";12191858,11
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";544392,76
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";31056822,46
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";508325487,31
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";508325487,31
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-9>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";508325487,31
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";509454174,00
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";214422821,95
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";47899395,94
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";92407384,47
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";12363427,53
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";18937724,62
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";42814889,39
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";27940189,19
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";10771037,79
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";8947389,92
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";1823647,87
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Receita Industrial";"siconfi-cor_RREO3ReceitaIndustrial";84,2
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";45828,68
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";242563014,55
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";61191877,83
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";57816707,37
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";18533346,61
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";91,82
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";652756,28
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";41385152,45
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";62983082,19
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";13711197,64
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";40862275,19
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";12351270,78
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";872048,54
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";27638955,87
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";468591898,81
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";468591898,81
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";468591898,81
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";615372446,1
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";242974459,94
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";66595897,33
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";98848139,52
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";15766417,09
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";20115010,55
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";41648995,45
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";30677877,37
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";13792374,58
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";11443153,13
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";2349221,45
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";462652,99
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";312442973,06
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";83679664,06
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";77217867,44
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";32004789,31
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";8,39
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";655389,51
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";45237743,51
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";73647510,84
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";15022108,16
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";44754190,4
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";12276632,68
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";436313,76
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";32041243,96
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";570618255,7
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";570618255,7
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-7>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";570618255,7
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-6>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";509558782,24
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-6>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";205193097,54
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-6>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";45465110,00
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-6>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";91265657,04
Prefeitura Municipal de Salvador - BA;2927408;BA;2872347;"<MR-6>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";19881489,61
