Exercício: 2023
Período: 1o. bimestre
Escopo: Capitais
Anexo 03 - Demonstrativo da Receita Corrente Líquida
Tabela: Receita Corrente Líquida
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";17597901,27
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";78894,49
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";729234,58
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";446155254,11
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";75122844,85
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";161501750,85
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";23420189,57
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";6972,74
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";416389,41
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";105449526,84
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";80237579,85
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";6686747,67
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";66282448,57
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";13501976,9
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";7620,94
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";679221,35
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";52093629,38
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";579613802,02
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";579613802,02
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";579613802,02
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";696843230,19
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";143162388,96
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";17928983,13
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";86755272,06
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";7001147,28
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";24096052,37
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";7380934,12
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";36196936,79
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";26330267,74
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";25774524,54
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";555743,2
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";1742632,32
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";482334087,24
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";101110622,55
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";195358993,24
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";24219830,7
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";11013,35
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";455991,62
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";110844110,33
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";50333525,45
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";7076917,14
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";80496157,81
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";14826459,54
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";511045,95
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";8263987,46
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";56894664,86
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";616347072,38
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";616347072,38
Prefeitura Municipal de Manaus - AM;1302603;AM;2255903;"<MR-7>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";616347072,38
