Exercício: 2023
Período: 6o. bimestre
Escopo: Capitais
Anexo 03 - Demonstrativo da Receita Corrente Líquida
Tabela: Receita Corrente Líquida
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";517565,5
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";97177630,23
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";77765531,83
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";26628361,51
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";64860216,01
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";19104493,41
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";400670,71
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";3990120,07
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";41364931,82
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";683216386,17
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"( - ) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF) (IV)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";1600000,00
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";681616386,17
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-11>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";681616386,17
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";1116812048,03
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";531847243,75
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";276838152,44
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";117805672,84
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";16155047,83
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";28366486,78
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";92681883,86
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";39397324,3
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";34233252,79
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";31864919,41
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";2368333,38
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";18317804,42
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";453139057,29
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";155356888,65
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";54553165,43
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";89532486,69
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";55701,82
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";369086,39
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";79985197,3
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";73286531,01
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";39877365,48
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";82755473,08
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";18855508,4
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";585957,87
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";3340541,1
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";59973465,71
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";1034056574,95
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";1034056574,95
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-10>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";1034056574,95
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";741896993,43
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";302936866,78
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";76479082,57
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";130064428,25
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";29946164,07
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";37261863,83
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";29185328,06
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";38434386,98
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";65698754,1
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";42583623,49
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";23115130,61
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";3461029,72
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";337515198,21
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";95038935,7
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";60138790,38
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";18647491,64
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";325323,09
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";457413,74
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";68271635,97
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";94635607,69
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";-6149242,36
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";59939624,34
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";19518722,06
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";534524,09
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";4964787,42
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";34921590,77
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";681957369,09
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";681957369,09
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"( - ) Transferências obrigatórias da União relativas às emendas de bancada (art. 166, § 16, da CF) e ao vencimento dos agentes comunitários de saúde e de combate às endemias (CF, art. 198, §11) (VI)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada";11038356,00
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-9>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";670919013,09
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";696348031,13
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";260597371,9
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";61083547,22
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";128906248,18
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";18873635,59
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";29576446,79
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";22157494,12
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";43197198,98
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";35623959,28
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";32377574,97
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";3246384,31
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";769462,94
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";344515389,12
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";108659162,38
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";63782458,22
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";16826987,77
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";11430,97
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";487636,13
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";68452828,1
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";86294885,55
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";11644648,91
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";62746506,8
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";20375178,8
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";672936,02
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";3744857,00
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";37953534,98
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";633601524,33
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";633601524,33
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"( - ) Transferências obrigatórias da União relativas às emendas de bancada (art. 166, § 16, da CF) e ao vencimento dos agentes comunitários de saúde e de combate às endemias (CF, art. 198, §11) (VI)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada";7327656,00
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";626273868,33
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";798386114,4
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";278391870,43
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";72859760,09
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";131430820,78
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";21374374,8
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";27644641,3
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";25082273,46
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";40393411,95
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";43797579,82
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";40295966,91
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";3501612,91
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";170412,38
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";420098314,09
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";120792103,42
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";86287962,64
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";19647987,61
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";14997,56
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";438510,93
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";84433289,56
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";108483462,37
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";15534525,73
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";70768729,36
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";19791398,39
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";1135774,45
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Rendimentos de Aplicações de Recursos Previdenciários";"siconfi-cor_RendimentosDeAplicacoesDeRecursosPrevidenciarios";4405244,24
Prefeitura Municipal de Salvador - BA;2927408;BA;2900319;"<MR-7>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";45436312,28
