Exercício: 2021
Período: 1o. bimestre
Escopo: Capitais
Anexo 03 - Demonstrativo da Receita Corrente Líquida
Tabela: Receita Corrente Líquida
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-10>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";28531071,72
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-10>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";157578173,16
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-10>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";11307619,57
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-10>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";45096463,69
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-10>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";21735989,29
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-10>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";1118088,46
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-10>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";22242385,94
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-10>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";504391127,96
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-10>";"(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";3450000,00
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-10>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";500941127,96
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-10>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";500941127,96
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";464755118,27
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";148834404,59
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";31144037,7
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";67699391,67
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";13712323,72
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";25207187,36
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";11071464,14
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";18432743,27
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";5401148,52
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";5028085,55
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";373062,97
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";59296159,00
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";220256061,16
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";20925291,68
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";41190388,45
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";23106709,96
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";41,87
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";580208,38
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";23407894,13
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";111045526,69
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";12534601,73
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";36700981,00
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";18427381,5
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";1113071,5
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";17160528,00
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";428054137,27
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";2265000,00
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";425789137,27
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-9>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";425789137,27
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";540627542,17
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";158770802,14
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";31971999,26
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";72461455,56
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";17094840,19
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";25188466,1
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";12054041,03
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";23161180,29
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";4463991,00
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";3660580,33
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";803410,67
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";54538419,04
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";290134861,16
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";17034309,87
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";53973512,00
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";14017769,92
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";854,72
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";605864,99
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";22355584,69
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";182146964,97
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";9558288,54
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";36461741,25
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";18219094,09
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";1116184,94
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";17126462,22
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"RECEITA CORRENTE LÍQUIDA (III) = (I - II)";"siconfi-cor_RREO3ReceitaCorrenteLiquida";504165800,92
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais";212495,00
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento";503953305,92
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"(-) Transferências obrigatórias da União relativas às emendas de bancada  (art. 166, § 16, da CF)  (VI)";"siconfi-cor_RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada";6861924,00
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-8>";"RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI)";"siconfi-cor_RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal";497091381,92
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"RECEITAS CORRENTES (I)";"siconfi-cor_ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB";624952408,7
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB";176194666,11
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"IPTU";"siconfi-cor_IPTULiquidoExcetoTransferenciasEFUNDEB";32715577,3
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"ISS";"siconfi-cor_ISSLiquidoExcetoTransferenciasEFUNDEB";81987973,29
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"ITBI";"siconfi-cor_ITBILiquidoExcetoTransferenciasEFUNDEB";22895550,75
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"IRRF";"siconfi-cor_IRRFLiquidoExcetoTransferenciasEFUNDEB";25288374,86
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Outros Impostos, Taxas e Contribuições de Melhoria";"siconfi-cor_OutrasReceitasTributarias";13307189,91
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Contribuições";"siconfi-cor_RREO3ReceitaDeContribuicoes";23276843,52
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Receita Patrimonial";"siconfi-cor_RREO3ReceitaPatrimonial";42500701,04
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Rendimentos de Aplicação Financeira";"siconfi-cor_RendimentosDeAplicacaoFinanceira";41786210,07
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Outras Receitas Patrimoniais";"siconfi-cor_OutrasReceitasPatrimoniais";714490,97
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Receita de Serviços";"siconfi-cor_RREO3ReceitaDeServicos";56649769,2
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Transferências Correntes";"siconfi-cor_RREO3TransferenciasCorrentes";319023468,28
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Cota-Parte do FPM";"siconfi-cor_RREO3CotaParteDoFPM";29365407,93
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Cota-Parte do ICMS";"siconfi-cor_RREO3CotaParteDoICMS";44837007,12
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Cota-Parte do IPVA";"siconfi-cor_RREO3CotaParteDoIPVA";8976087,03
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Cota-Parte do ITR";"siconfi-cor_RREO3CotaParteDoITR";647,91
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Transferências da LC nº 61/1989";"siconfi-cor_RREO3TransferenciasDaLC611989";664920,97
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Transferências do FUNDEB";"siconfi-cor_RREO3TransferenciasDoFUNDEB";26823790,6
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Outras Transferências Correntes";"siconfi-cor_RREO3OutrasTransferenciasCorrentes";208355606,72
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Outras Receitas Correntes";"siconfi-cor_RREO3OutrasReceitasCorrentes";7306960,55
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"DEDUÇÕES (II)";"siconfi-cor_DeducoesDaReceitaCorrenteLiquida";33743080,86
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Contrib. do Servidor para o Plano de Previdência";"siconfi-cor_ContribuicaoDoServidorParaOPlanoDePrevidencia";18304540,54
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Compensações Financ. entre Regimes Previdência";"siconfi-cor_CompensacaoFinanceiraEntreRegimesPrevidencia";1049005,28
Prefeitura Municipal de Porto Alegre - RS;4314902;RS;1488252;"<MR-7>";"Dedução de Receita para Formação do FUNDEB";"siconfi-cor_DeducaoDeReceitaParaFormacaoDoFUNDEB";14389535,04
